model_name,experiment,paradigm,system,combined,distribution,is_lora,step,sst2_val_acc,sst2_val_f1,qqp_val_acc,qqp_val_f1,stsb_val_pearson,stsb_val_spearman,train_acc,train_loss,time_step,gpu_mem_step
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,11,0.0,0.0,0.7378,0.5209,0.0,0.0,0.9396,0.0,389.62,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,12,0.0,0.0,0.7518,0.5745,0.0,0.0,0.9417,0.0,392.06,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,13,0.0,0.0,0.7419,0.538,0.0,0.0,0.9427,0.0,379.54,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,14,0.0,0.0,0.7533,0.5792,0.0,0.0,0.9451,0.0,379.48,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,15,0.0,0.0,0.7436,0.5428,0.0,0.0,0.9448,0.0,389.06,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,16,0.0,0.0,0.7603,0.6022,0.0,0.0,0.9459,0.0,385.94,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,17,0.0,0.0,0.7549,0.5795,0.0,0.0,0.9474,0.0,384.1,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,18,0.0,0.0,0.7621,0.6065,0.0,0.0,0.948,0.0,381.56,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,19,0.0,0.0,0.756,0.5839,0.0,0.0,0.9479,0.0,381.47,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,20,0.0,0.0,0.7626,0.6059,0.0,0.0,0.949,0.0,393.01,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,21,0.0,0.0,0.7634,0.607,0.0,0.0,0.9492,0.0,387.85,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,22,0.0,0.0,0.7553,0.576,0.0,0.0,0.9499,0.0,389.38,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,23,0.0,0.0,0.7598,0.5948,0.0,0.0,0.9503,0.0,392.86,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,24,0.0,0.0,0.766,0.6143,0.0,0.0,0.9507,0.0,377.06,0.196857344
mini-bert,minibert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,25,0.0,0.0,0.7674,0.6201,0.0,0.0,0.9512,0.0,389.35,0.196857344
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,1,0.0,0.0,0.0,0.0,0.195,0.2018,0.1242,0.0,127.33,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,2,0.0,0.0,0.0,0.0,0.4055,0.4207,0.2448,0.0,105.55,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,3,0.0,0.0,0.0,0.0,0.5073,0.5022,0.4021,0.0,100.91,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,4,0.0,0.0,0.0,0.0,0.5386,0.538,0.4471,0.0,101.13,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,5,0.0,0.0,0.0,0.0,0.5596,0.5361,0.5215,0.0,100.07,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,6,0.0,0.0,0.0,0.0,0.595,0.576,0.5143,0.0,100.09,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,7,0.0,0.0,0.0,0.0,0.5962,0.5604,0.5558,0.0,100.7,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,8,0.0,0.0,0.0,0.0,0.602,0.5724,0.5717,0.0,100.47,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,9,0.0,0.0,0.0,0.0,0.6123,0.5765,0.5956,0.0,101.64,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,10,0.0,0.0,0.0,0.0,0.6201,0.5846,0.5947,0.0,101.64,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,11,0.0,0.0,0.0,0.0,0.6249,0.5866,0.6167,0.0,99.52,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,12,0.0,0.0,0.0,0.0,0.628,0.5892,0.627,0.0,100.27,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,13,0.0,0.0,0.0,0.0,0.6303,0.5969,0.6524,0.0,100.13,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,14,0.0,0.0,0.0,0.0,0.6286,0.5946,0.6364,0.0,99.65,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,15,0.0,0.0,0.0,0.0,0.6332,0.5968,0.6569,0.0,99.26,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,16,0.0,0.0,0.0,0.0,0.6374,0.6058,0.6618,0.0,100.31,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,17,0.0,0.0,0.0,0.0,0.6424,0.6087,0.6621,0.0,101.95,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,18,0.0,0.0,0.0,0.0,0.6406,0.5998,0.6821,0.0,102.0,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,19,0.0,0.0,0.0,0.0,0.647,0.6056,0.662,0.0,100.11,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,20,0.0,0.0,0.0,0.0,0.6504,0.615,0.6794,0.0,102.62,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,21,0.0,0.0,0.0,0.0,0.648,0.612,0.6703,0.0,100.91,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,22,0.0,0.0,0.0,0.0,0.647,0.6066,0.6712,0.0,100.11,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,23,0.0,0.0,0.0,0.0,0.6464,0.6056,0.6916,0.0,99.76,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,24,0.0,0.0,0.0,0.0,0.6462,0.6056,0.6878,0.0,101.18,0.19685376
mini-bert,minibert_fl_single_stsb_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,25,0.0,0.0,0.0,0.0,0.6463,0.612,0.686,0.0,99.79,0.19685376
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,1,0.6479357798165137,0.7413647851727043,0.696078431372549,0.8181818181818182,0.715448621398815,0.7290989562475384,0.0,102.29192774991196,85.467501,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,2,0.7259174311926605,0.7841011743450768,0.7009803921568627,0.8205882352941176,0.7514260036508138,0.7691113877395683,0.0,105.97601625105987,83.477237,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,3,0.8589449541284404,0.8649835345773875,0.7181372549019608,0.8291233283803864,0.7896350343895189,0.7907160876833791,0.0,81.45429616762947,81.931497,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,4,0.7993119266055045,0.8241206030150754,0.6862745098039216,0.8134110787172012,0.7884750884071786,0.7897072827176261,0.0,98.32565437769516,139.723761,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,5,0.8394495412844036,0.8481561822125814,0.6887254901960784,0.8145985401459854,0.7965019504893287,0.7946480227776961,0.0,92.0140111777,265.449967,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,6,0.8405963302752294,0.8503767491926802,0.7009803921568627,0.8205882352941176,0.7931164510784172,0.7936298208240824,0.0,98.26759237186828,172.718015,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,7,0.841743119266055,0.8509719222462203,0.7034313725490197,0.8217967599410898,0.7857934389892043,0.7849998470888173,0.0,104.53158581862226,148.60301,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,8,0.8497706422018348,0.8539576365663322,0.7083333333333334,0.8242245199409158,0.7896668534880202,0.7919203856664323,0.0,108.76506484296988,148.634234,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,9,0.8509174311926605,0.8536036036036037,0.7034313725490197,0.8217967599410898,0.7989210335842442,0.7972817541302876,0.0,106.0577150171739,148.600875,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,10,0.8463302752293578,0.8527472527472527,0.7132352941176471,0.826151560178306,0.7870030284274526,0.7866797397057106,0.0,112.89109581929128,148.552139,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,11,0.8463302752293578,0.8556034482758621,0.7034313725490197,0.8212703101920237,0.7848299303686016,0.7816122308749949,0.0,116.23341732614304,148.379322,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,12,0.8474770642201835,0.8530386740331491,0.7156862745098039,0.8273809523809523,0.7794812156824714,0.777269131796227,0.0,118.94394997167304,148.618281,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,13,0.8497706422018348,0.8586839266450917,0.7034313725490197,0.8217967599410898,0.7796235463857638,0.777138421741726,0.0,124.73935276281432,148.720338,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,14,0.8463302752293578,0.8562231759656652,0.7034313725490197,0.8212703101920237,0.7897509301225728,0.7859569925752449,0.0,125.42913635571432,148.552236,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,15,0.8486238532110092,0.8539823008849557,0.7034313725490197,0.8212703101920237,0.7874163121898987,0.7825524930888804,0.0,127.20213636140882,148.630487,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,16,0.8428899082568807,0.853475935828877,0.7132352941176471,0.826151560178306,0.7791879907545083,0.776761360983627,0.0,130.01210003279508,148.53481,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,17,0.8509174311926605,0.860813704496788,0.7083333333333334,0.8237037037037037,0.7968620689578898,0.7927773079652269,0.0,127.5454835337714,148.643101,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,18,0.8463302752293578,0.8571428571428571,0.7254901960784313,0.8323353293413174,0.7847246383881075,0.7807262231469013,0.0,132.17860380688094,148.379563,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,19,0.841743119266055,0.8531914893617021,0.7107843137254902,0.8249258160237388,0.7878532683429836,0.7835472588990497,0.0,133.42431492963863,148.678918,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,20,0.8555045871559633,0.8624454148471615,0.7181372549019608,0.8286140089418778,0.7836139593051648,0.7798553524399167,0.0,133.20850423688293,148.790655,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,21,0.841743119266055,0.8528784648187633,0.7132352941176471,0.826151560178306,0.7829715943190488,0.7798154556152659,0.0,138.67664540119358,148.70571,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,22,0.856651376146789,0.8609566184649611,0.7181372549019608,0.8286140089418778,0.7895785364920519,0.7856678190794473,0.0,134.98407785924442,148.583906,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,23,0.8497706422018348,0.8574537540805223,0.7181372549019608,0.8286140089418778,0.7882396251485564,0.7837631789766921,0.0,135.89431588538773,148.563829,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,24,0.8520642201834863,0.8587075575027382,0.7377450980392157,0.8381240544629349,0.7860482606785926,0.782263736662105,0.0,133.70519982166888,148.775759,2.4650807086774007
mini-bert,minibert_centralized_mtl,Multi-task,Centralized,Centralized-Multi-task,N/A,False,25,0.8497706422018348,0.8539576365663322,0.7769607843137255,0.858034321372855,0.782726368570411,0.7819649393031426,0.0,130.409203863731,148.786898,2.4650807086774007
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,1,0.0,0.0,0.7083333333333334,0.8188736681887366,0.0,0.0,0.7083333333333334,0.648667659699787,7.968269,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,2,0.0,0.0,0.6691176470588235,0.735812133072407,0.0,0.0,0.6691176470588235,0.5753433369992865,7.692604,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,3,0.0,0.0,0.7598039215686274,0.8327645051194539,0.0,0.0,0.7598039215686274,0.5057053260813611,7.83976,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,4,0.0,0.0,0.7745098039215687,0.8296296296296296,0.0,0.0,0.7745098039215687,0.4107679019241811,7.842759,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,5,0.0,0.0,0.7696078431372549,0.8192307692307692,0.0,0.0,0.7696078431372549,0.359353829593213,8.34548,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,6,0.0,0.0,0.7696078431372549,0.825925925925926,0.0,0.0,0.7696078431372549,0.3043905399691046,11.165458,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,7,0.0,0.0,0.7720588235294118,0.8359788359788359,0.0,0.0,0.7720588235294118,0.2739899353198261,11.215852,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,8,0.0,0.0,0.7794117647058824,0.8387096774193549,0.0,0.0,0.7794117647058824,0.2208020636474019,10.872443,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,9,0.0,0.0,0.7990196078431373,0.8535714285714285,0.0,0.0,0.7990196078431373,0.2018285357950799,11.139927,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,10,0.0,0.0,0.7671568627450981,0.8230912476722533,0.0,0.0,0.7671568627450981,0.1889050108377318,13.079554,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,11,0.0,0.0,0.7279411764705882,0.7784431137724551,0.0,0.0,0.7279411764705882,0.1290540608936567,13.921838,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,12,0.0,0.0,0.7696078431372549,0.8272058823529411,0.0,0.0,0.7696078431372549,0.1071901669486604,14.769339,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,13,0.0,0.0,0.7696078431372549,0.8226415094339623,0.0,0.0,0.7696078431372549,0.0900684474753231,14.96143,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,14,0.0,0.0,0.7549019607843137,0.806949806949807,0.0,0.0,0.7549019607843137,0.0812893099048705,14.728828,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,15,0.0,0.0,0.7696078431372549,0.8272058823529411,0.0,0.0,0.7696078431372549,0.0749499533490735,14.964116,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,16,0.0,0.0,0.7769607843137255,0.8292682926829268,0.0,0.0,0.7769607843137255,0.0750878413676026,15.315906,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,17,0.0,0.0,0.7867647058823529,0.8481675392670157,0.0,0.0,0.7867647058823529,0.0511168478737653,14.788818,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,18,0.0,0.0,0.7696078431372549,0.8315412186379928,0.0,0.0,0.7696078431372549,0.0566070488601322,14.62593,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,19,0.0,0.0,0.7745098039215687,0.8391608391608392,0.0,0.0,0.7745098039215687,0.0343216294883239,14.6142,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,20,0.0,0.0,0.7745098039215687,0.8374558303886925,0.0,0.0,0.7745098039215687,0.0467020027433744,15.151758,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,21,0.0,0.0,0.7794117647058824,0.8442906574394463,0.0,0.0,0.7794117647058824,0.0572409731627959,14.692737,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,22,0.0,0.0,0.7769607843137255,0.8395061728395061,0.0,0.0,0.7769607843137255,0.0385629913447808,14.5981,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,23,0.0,0.0,0.7745098039215687,0.8374558303886925,0.0,0.0,0.7745098039215687,0.0157891306539974,14.594022,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,24,0.0,0.0,0.7745098039215687,0.8374558303886925,0.0,0.0,0.7745098039215687,0.028011559517919,14.652963,2.448740043358585
mini-bert,minibert_centralized_single_qqp,Single-task,Centralized,Centralized-Single-task,N/A,False,25,0.0,0.0,0.7720588235294118,0.8342245989304813,0.0,0.0,0.7720588235294118,0.0276444133636219,15.065469,2.448740043358585
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,1,0.5436,0.6851,0.0,0.0,0.0,0.0,0.7961,0.0,191.46,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,2,0.8589,0.8638,0.0,0.0,0.0,0.0,0.8746,0.0,193.03,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,3,0.875,0.8801,0.0,0.0,0.0,0.0,0.9052,0.0,190.78,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,4,0.8922,0.898,0.0,0.0,0.0,0.0,0.9231,0.0,189.65,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,5,0.8922,0.8967,0.0,0.0,0.0,0.0,0.9377,0.0,188.98,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,6,0.8991,0.9054,0.0,0.0,0.0,0.0,0.9488,0.0,197.78,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,7,0.906,0.9114,0.0,0.0,0.0,0.0,0.956,0.0,180.34,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,8,0.9071,0.9113,0.0,0.0,0.0,0.0,0.9632,0.0,176.56,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,9,0.906,0.9103,0.0,0.0,0.0,0.0,0.9685,0.0,177.68,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,10,0.906,0.9116,0.0,0.0,0.0,0.0,0.9719,0.0,180.56,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,11,0.9128,0.9177,0.0,0.0,0.0,0.0,0.9762,0.0,176.83,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,12,0.9106,0.9156,0.0,0.0,0.0,0.0,0.9784,0.0,178.3,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,13,0.9117,0.9164,0.0,0.0,0.0,0.0,0.9801,0.0,181.27,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,14,0.9151,0.9194,0.0,0.0,0.0,0.0,0.9819,0.0,179.12,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,15,0.914,0.9186,0.0,0.0,0.0,0.0,0.9836,0.0,177.47,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,16,0.9106,0.9156,0.0,0.0,0.0,0.0,0.9847,0.0,177.56,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,17,0.9117,0.9166,0.0,0.0,0.0,0.0,0.9856,0.0,181.24,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,18,0.9117,0.9162,0.0,0.0,0.0,0.0,0.9866,0.0,178.82,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,19,0.9128,0.9176,0.0,0.0,0.0,0.0,0.9869,0.0,181.06,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,20,0.9106,0.9156,0.0,0.0,0.0,0.0,0.9884,0.0,179.52,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,21,0.9094,0.9142,0.0,0.0,0.0,0.0,0.989,0.0,181.34,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,22,0.9117,0.9169,0.0,0.0,0.0,0.0,0.9893,0.0,179.01,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,23,0.914,0.9189,0.0,0.0,0.0,0.0,0.9894,0.0,177.87,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,24,0.9151,0.9196,0.0,0.0,0.0,0.0,0.9898,0.0,176.09,0.196857344
mini-bert,minibert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,25,0.914,0.9189,0.0,0.0,0.0,0.0,0.9902,0.0,180.43,0.196857344
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,1,0.0,0.0,0.0,0.0,0.8424586960917757,0.8413668521303558,0.8424586960917757,1.9777459366093004,143.197363,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,2,0.0,0.0,0.0,0.0,0.8607731024595875,0.8576388633453805,0.8607731024595875,0.613311659012522,135.436244,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,3,0.0,0.0,0.0,0.0,0.8534454138898007,0.850725376374049,0.8534454138898007,0.4030491851788378,137.345821,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,4,0.0,0.0,0.0,0.0,0.8547055907266188,0.8531209314059006,0.8547055907266188,0.2894736159788935,139.93669,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,5,0.0,0.0,0.0,0.0,0.8616085982898425,0.8582750666308406,0.8616085982898425,0.2106057069425408,142.436669,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,6,0.0,0.0,0.0,0.0,0.8503956186012158,0.8471554504260336,0.8503956186012158,0.1723910632466239,112.90721,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,7,0.0,0.0,0.0,0.0,0.8570960269882208,0.8528468137792504,0.8570960269882208,0.148818581911238,142.458979,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,8,0.0,0.0,0.0,0.0,0.8669388633018764,0.8630727887987454,0.8669388633018764,0.1262257439084351,137.934927,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,9,0.0,0.0,0.0,0.0,0.8634092254332597,0.860092334787256,0.8634092254332597,0.1064136241933793,150.978066,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,10,0.0,0.0,0.0,0.0,0.8645277680984759,0.8609960898585423,0.8645277680984759,0.0986734842321366,142.698619,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,11,0.0,0.0,0.0,0.0,0.8610561217403221,0.8583175826743785,0.8610561217403221,0.085315522379802,149.181976,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,12,0.0,0.0,0.0,0.0,0.8599006951701912,0.8581479473261455,0.8599006951701912,0.0802707298662289,145.403903,2.646687730270523
medium-bert,mediumbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,13,0.0,0.0,0.0,0.0,0.8647196934680403,0.861695115251358,0.8647196934680403,0.0695766081098691,144.829626,2.646687730270523
