Model,CSV_File,Full_Path,Result_Folder,Headers,File_Size
mini-bert,client_results_20260204_202254.csv,mini-bert\fl-mtl-slms-bertmini-stsb-qqp-sst2\fl_mtl_iid_1client\client_results_20260204_202254.csv,fl_mtl_iid_1client,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,24616
mini-bert,device_usage_qqp_client_20260204_202316.csv,mini-bert\fl-mtl-slms-bertmini-stsb-qqp-sst2\fl_mtl_iid_1client\device_usage_qqp_client_20260204_202316.csv,fl_mtl_iid_1client,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12283
mini-bert,device_usage_sst2_client_20260204_202316.csv,mini-bert\fl-mtl-slms-bertmini-stsb-qqp-sst2\fl_mtl_iid_1client\device_usage_sst2_client_20260204_202316.csv,fl_mtl_iid_1client,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12442
mini-bert,device_usage_stsb_client_20260204_202316.csv,mini-bert\fl-mtl-slms-bertmini-stsb-qqp-sst2\fl_mtl_iid_1client\device_usage_stsb_client_20260204_202316.csv,fl_mtl_iid_1client,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12462
mini-bert,federated_results_20260204_202254.csv,mini-bert\fl-mtl-slms-bertmini-stsb-qqp-sst2\fl_mtl_iid_1client\federated_results_20260204_202254.csv,fl_mtl_iid_1client,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2938
mini-bert,centralized_STSB_results_20260225_234635.csv,mini-bert\centralized-single-task-stsb\minibert_centralized_single_stsb\centralized_STSB_results_20260225_234635.csv,minibert_centralized_single_stsb,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4508
mini-bert,centralized_SST2_results_20260225_234725.csv,mini-bert\centralized-single-task-sst2\minibert_centralized_single_sst2\centralized_SST2_results_20260225_234725.csv,minibert_centralized_single_sst2,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4578
mini-bert,centralized_QQP_results_20260225_234557.csv,mini-bert\centralized-single-task-qqp\minibert_centralized_single_qqp\centralized_QQP_results_20260225_234557.csv,minibert_centralized_single_qqp,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4538
mini-bert,centralized_mtl_results_20260225_234109.csv,mini-bert\centralized-mtl-all-tasks\minibert_centralized_mtl\centralized_mtl_results_20260225_234109.csv,minibert_centralized_mtl,epoch; training_time; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,5057
mini-bert,training_qqp_metrics_20260225_234109.csv,mini-bert\centralized-mtl-all-tasks\minibert_centralized_mtl\training_qqp_metrics_20260225_234109.csv,minibert_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1600
mini-bert,training_sst2_metrics_20260225_234109.csv,mini-bert\centralized-mtl-all-tasks\minibert_centralized_mtl\training_sst2_metrics_20260225_234109.csv,minibert_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1604
mini-bert,training_stsb_metrics_20260225_234109.csv,mini-bert\centralized-mtl-all-tasks\minibert_centralized_mtl\training_stsb_metrics_20260225_234109.csv,minibert_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1969
medium-bert,client_results_20260223_210648.csv,medium-bert\fl-slms-mini-lm-non-iid-stsb\mediumbert_fl_single_stsb_non-iid_3clients\client_results_20260223_210648.csv,mediumbert_fl_single_stsb_non-iid_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,28904
medium-bert,device_usage_stsb_client_1_20260223_210710.csv,medium-bert\fl-slms-mini-lm-non-iid-stsb\mediumbert_fl_single_stsb_non-iid_3clients\device_usage_stsb_client_1_20260223_210710.csv,mediumbert_fl_single_stsb_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12116
medium-bert,device_usage_stsb_client_2_20260223_210712.csv,medium-bert\fl-slms-mini-lm-non-iid-stsb\mediumbert_fl_single_stsb_non-iid_3clients\device_usage_stsb_client_2_20260223_210712.csv,mediumbert_fl_single_stsb_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12066
medium-bert,device_usage_stsb_client_3_20260223_210715.csv,medium-bert\fl-slms-mini-lm-non-iid-stsb\mediumbert_fl_single_stsb_non-iid_3clients\device_usage_stsb_client_3_20260223_210715.csv,mediumbert_fl_single_stsb_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12063
medium-bert,federated_results_20260223_210648.csv,medium-bert\fl-slms-mini-lm-non-iid-stsb\mediumbert_fl_single_stsb_non-iid_3clients\federated_results_20260223_210648.csv,mediumbert_fl_single_stsb_non-iid_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2940
medium-bert,client_results_20260222_223735.csv,medium-bert\fl-slms-mini-lm-non-iid-sst2\mediumbert_fl_single_sst2_non-iid_3clients\client_results_20260222_223735.csv,mediumbert_fl_single_sst2_non-iid_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,22299
medium-bert,device_usage_sst2_client_1_20260222_223756.csv,medium-bert\fl-slms-mini-lm-non-iid-sst2\mediumbert_fl_single_sst2_non-iid_3clients\device_usage_sst2_client_1_20260222_223756.csv,mediumbert_fl_single_sst2_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12106
medium-bert,device_usage_sst2_client_2_20260222_223758.csv,medium-bert\fl-slms-mini-lm-non-iid-sst2\mediumbert_fl_single_sst2_non-iid_3clients\device_usage_sst2_client_2_20260222_223758.csv,mediumbert_fl_single_sst2_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12106
medium-bert,device_usage_sst2_client_3_20260222_223801.csv,medium-bert\fl-slms-mini-lm-non-iid-sst2\mediumbert_fl_single_sst2_non-iid_3clients\device_usage_sst2_client_3_20260222_223801.csv,mediumbert_fl_single_sst2_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12107
medium-bert,federated_results_20260222_223735.csv,medium-bert\fl-slms-mini-lm-non-iid-sst2\mediumbert_fl_single_sst2_non-iid_3clients\federated_results_20260222_223735.csv,mediumbert_fl_single_sst2_non-iid_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2938
medium-bert,client_results_20260221_210853.csv,medium-bert\fl-slms-mini-lm-non-iid-qqp\mediumbert_fl_single_qqp_non-iid_3clients\client_results_20260221_210853.csv,mediumbert_fl_single_qqp_non-iid_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,22695
medium-bert,device_usage_qqp_client_1_20260221_210915.csv,medium-bert\fl-slms-mini-lm-non-iid-qqp\mediumbert_fl_single_qqp_non-iid_3clients\device_usage_qqp_client_1_20260221_210915.csv,mediumbert_fl_single_qqp_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12002
medium-bert,device_usage_qqp_client_2_20260221_210917.csv,medium-bert\fl-slms-mini-lm-non-iid-qqp\mediumbert_fl_single_qqp_non-iid_3clients\device_usage_qqp_client_2_20260221_210917.csv,mediumbert_fl_single_qqp_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11954
medium-bert,device_usage_qqp_client_3_20260221_210919.csv,medium-bert\fl-slms-mini-lm-non-iid-qqp\mediumbert_fl_single_qqp_non-iid_3clients\device_usage_qqp_client_3_20260221_210919.csv,mediumbert_fl_single_qqp_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12144
medium-bert,federated_results_20260221_210853.csv,medium-bert\fl-slms-mini-lm-non-iid-qqp\mediumbert_fl_single_qqp_non-iid_3clients\federated_results_20260221_210853.csv,mediumbert_fl_single_qqp_non-iid_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2938
medium-bert,client_results_20260218_155237.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\client_results_20260218_155237.csv,mediumbert_fl_mtl_non-iid_9clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,72894
medium-bert,device_usage_qqp_client_1_20260218_155243.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\device_usage_qqp_client_1_20260218_155243.csv,mediumbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11945
medium-bert,device_usage_qqp_client_2_20260218_155244.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\device_usage_qqp_client_2_20260218_155244.csv,mediumbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12095
medium-bert,device_usage_qqp_client_3_20260218_155247.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\device_usage_qqp_client_3_20260218_155247.csv,mediumbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12027
medium-bert,device_usage_sst2_client_1_20260218_155246.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\device_usage_sst2_client_1_20260218_155246.csv,mediumbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12208
medium-bert,device_usage_sst2_client_2_20260218_155246.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\device_usage_sst2_client_2_20260218_155246.csv,mediumbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12170
medium-bert,device_usage_sst2_client_3_20260218_155246.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\device_usage_sst2_client_3_20260218_155246.csv,mediumbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12199
medium-bert,device_usage_stsb_client_1_20260218_155249.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\device_usage_stsb_client_1_20260218_155249.csv,mediumbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12033
medium-bert,device_usage_stsb_client_2_20260218_155253.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\device_usage_stsb_client_2_20260218_155253.csv,mediumbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12055
medium-bert,device_usage_stsb_client_3_20260218_155254.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\device_usage_stsb_client_3_20260218_155254.csv,mediumbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12039
medium-bert,federated_results_20260218_155237.csv,medium-bert\fl-mtl-slms-medium-bert-non-iid-stsb-qqp-sst2-3client-each\mediumbert_fl_mtl_non-iid_9clients\federated_results_20260218_155237.csv,mediumbert_fl_mtl_non-iid_9clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2964
medium-bert,client_results_20260201_165326.csv,medium-bert\fl-mtl-slms-bertmedium-stsb-qqp-sst2-lora\mediumbert_fl_mtl_lora_3clients\client_results_20260201_165326.csv,mediumbert_fl_mtl_lora_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,29383
medium-bert,device_usage_qqp_client_20260201_165339.csv,medium-bert\fl-mtl-slms-bertmedium-stsb-qqp-sst2-lora\mediumbert_fl_mtl_lora_3clients\device_usage_qqp_client_20260201_165339.csv,mediumbert_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,14705
medium-bert,device_usage_sst2_client_20260201_165336.csv,medium-bert\fl-mtl-slms-bertmedium-stsb-qqp-sst2-lora\mediumbert_fl_mtl_lora_3clients\device_usage_sst2_client_20260201_165336.csv,mediumbert_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,14839
medium-bert,device_usage_stsb_client_20260201_165342.csv,medium-bert\fl-mtl-slms-bertmedium-stsb-qqp-sst2-lora\mediumbert_fl_mtl_lora_3clients\device_usage_stsb_client_20260201_165342.csv,mediumbert_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,14895
medium-bert,federated_results_20260201_165326.csv,medium-bert\fl-mtl-slms-bertmedium-stsb-qqp-sst2-lora\mediumbert_fl_mtl_lora_3clients\federated_results_20260201_165326.csv,mediumbert_fl_mtl_lora_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,3470
medium-bert,client_results_20260202_203249.csv,medium-bert\fl-mtl-slms-bertmedium-stsb-qqp-sst2\fl_mtl_iid_1client\client_results_20260202_203249.csv,fl_mtl_iid_1client,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,24616
medium-bert,device_usage_qqp_client_20260202_203304.csv,medium-bert\fl-mtl-slms-bertmedium-stsb-qqp-sst2\fl_mtl_iid_1client\device_usage_qqp_client_20260202_203304.csv,fl_mtl_iid_1client,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12352
medium-bert,device_usage_sst2_client_20260202_203258.csv,medium-bert\fl-mtl-slms-bertmedium-stsb-qqp-sst2\fl_mtl_iid_1client\device_usage_sst2_client_20260202_203258.csv,fl_mtl_iid_1client,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12425
medium-bert,device_usage_stsb_client_20260202_203311.csv,medium-bert\fl-mtl-slms-bertmedium-stsb-qqp-sst2\fl_mtl_iid_1client\device_usage_stsb_client_20260202_203311.csv,fl_mtl_iid_1client,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12346
medium-bert,federated_results_20260202_203249.csv,medium-bert\fl-mtl-slms-bertmedium-stsb-qqp-sst2\fl_mtl_iid_1client\federated_results_20260202_203249.csv,fl_mtl_iid_1client,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2965
medium-bert,centralized_STSB_results_20260225_232405.csv,medium-bert\centralized-single-task-stsb\mediumbert_centralized_single_stsb\centralized_STSB_results_20260225_232405.csv,mediumbert_centralized_single_stsb,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4529
medium-bert,centralized_SST2_results_20260225_232356.csv,medium-bert\centralized-single-task-sst2\mediumbert_centralized_single_sst2\centralized_SST2_results_20260225_232356.csv,mediumbert_centralized_single_sst2,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4514
medium-bert,centralized_QQP_results_20260225_232315.csv,medium-bert\centralized-single-task-qqp\mediumbert_centralized_single_qqp\centralized_QQP_results_20260225_232315.csv,mediumbert_centralized_single_qqp,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4577
medium-bert,centralized_mtl_results_20260225_232400.csv,medium-bert\centralized-mtl-all-tasks\mediumbert_centralized_mtl\centralized_mtl_results_20260225_232400.csv,mediumbert_centralized_mtl,epoch; training_time; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,5005
medium-bert,training_qqp_metrics_20260225_232400.csv,medium-bert\centralized-mtl-all-tasks\mediumbert_centralized_mtl\training_qqp_metrics_20260225_232400.csv,mediumbert_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1612
medium-bert,training_sst2_metrics_20260225_232400.csv,medium-bert\centralized-mtl-all-tasks\mediumbert_centralized_mtl\training_sst2_metrics_20260225_232400.csv,mediumbert_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1622
medium-bert,training_stsb_metrics_20260225_232400.csv,medium-bert\centralized-mtl-all-tasks\mediumbert_centralized_mtl\training_stsb_metrics_20260225_232400.csv,mediumbert_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1974
distil-bert,client_results_20260223_150253.csv,distil-bert\fl-slms-mini-lm-non-iid-stsb\distilbert_fl_single_stsb_non-iid_3clients\client_results_20260223_150253.csv,distilbert_fl_single_stsb_non-iid_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,29021
distil-bert,device_usage_stsb_client_1_20260223_150312.csv,distil-bert\fl-slms-mini-lm-non-iid-stsb\distilbert_fl_single_stsb_non-iid_3clients\device_usage_stsb_client_1_20260223_150312.csv,distilbert_fl_single_stsb_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12101
distil-bert,device_usage_stsb_client_2_20260223_150314.csv,distil-bert\fl-slms-mini-lm-non-iid-stsb\distilbert_fl_single_stsb_non-iid_3clients\device_usage_stsb_client_2_20260223_150314.csv,distilbert_fl_single_stsb_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12121
distil-bert,device_usage_stsb_client_3_20260223_150316.csv,distil-bert\fl-slms-mini-lm-non-iid-stsb\distilbert_fl_single_stsb_non-iid_3clients\device_usage_stsb_client_3_20260223_150316.csv,distilbert_fl_single_stsb_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12036
distil-bert,federated_results_20260223_150253.csv,distil-bert\fl-slms-mini-lm-non-iid-stsb\distilbert_fl_single_stsb_non-iid_3clients\federated_results_20260223_150253.csv,distilbert_fl_single_stsb_non-iid_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2940
distil-bert,client_results_20260222_110809.csv,distil-bert\fl-slms-mini-lm-non-iid-sst2\distilbert_fl_single_sst2_non-iid_3clients\client_results_20260222_110809.csv,distilbert_fl_single_sst2_non-iid_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,22255
